Row.names	p	siggenesGO	allgenesGO	allgenes-allgenesGO	siggenes	Ontology	Term
GO:0042135	2.62302904511607e-06	5	7	65531	2769	BP	neurotransmitter catabolic process
GO:0042157	0.0258522007334813	5	40	65498	2769	BP	lipoprotein metabolic process
GO:0042412	0.00178447020131017	2	2	65536	2769	BP	taurine biosynthetic process
GO:0042475	0.00722911083050201	3	10	65528	2769	BP	odontogenesis of dentin-containing tooth
GO:0042493	6.79052403057557e-06	16	103	65435	2769	BP	response to drug
GO:0042541	0.0101136230735823	2	4	65534	2769	BP	hemoglobin biosynthetic process
GO:0042573	0.0422502975373067	1	1	65537	2769	BP	retinoic acid metabolic process
GO:0042593	0.0404564696719446	5	45	65493	2769	BP	glucose homeostasis
GO:0042632	0.00804614464764597	6	42	65496	2769	BP	cholesterol homeostasis
GO:0042742	2.07449989827609e-10	14	38	65500	2769	BP	defense response to bacterium
GO:0042755	0.0124411055345536	3	12	65526	2769	BP	eating behavior
GO:0042759	0.00178447020131017	2	2	65536	2769	BP	long-chain fatty acid biosynthetic process
GO:0042904	0.0422502975373067	1	1	65537	2769	BP	9-cis-retinoic acid biosynthetic process
GO:0042921	0.00178447020131017	2	2	65536	2769	BP	glucocorticoid receptor signaling pathway
GO:0042981	0.0441655463111731	11	145	65393	2769	BP	regulation of apoptotic process
GO:0042985	0.0422502975373067	1	1	65537	2769	BP	negative regulation of amyloid precursor protein biosynthetic process
GO:0042998	0.00231959838703615	3	7	65531	2769	BP	positive regulation of Golgi to plasma membrane protein transport
GO:0043043	1.53629759819905e-05	4	5	65533	2769	BP	peptide biosynthetic process
GO:0043065	0.0413566859164297	10	126	65412	2769	BP	positive regulation of apoptotic process
GO:0043066	0.037950454372991	12	159	65379	2769	BP	negative regulation of apoptotic process
GO:0043123	0.00603228694817303	7	52	65486	2769	BP	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043162	0.0421653472316038	2	8	65530	2769	BP	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043200	0.00963025431674739	3	11	65527	2769	BP	response to amino acid
GO:0043305	0.0422502975373067	1	1	65537	2769	BP	negative regulation of mast cell degranulation
GO:0043362	0.00178447020131017	2	2	65536	2769	BP	nucleate erythrocyte maturation
GO:0043434	0.000541783824808432	5	17	65521	2769	BP	response to peptide hormone
GO:0043542	0.0440210493617277	3	19	65519	2769	BP	endothelial cell migration
GO:0043547	0.0440870499723685	7	77	65461	2769	BP	positive regulation of GTPase activity
GO:0043686	0.00070652847074938	3	5	65533	2769	BP	co-translational protein modification
GO:0043691	0.00136852143017539	3	6	65532	2769	BP	reverse cholesterol transport
GO:0044111	0.00178447020131017	2	2	65536	2769	BP	development involved in symbiotic interaction
GO:0044128	0.0101136230735823	2	4	65534	2769	BP	positive regulation of growth of symbiont in host
GO:0044334	0.000291829173888946	3	4	65534	2769	BP	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition
GO:0044336	7.5342240097431e-05	3	3	65535	2769	BP	canonical Wnt signaling pathway involved in negative regulation of apoptotic process
GO:0044344	0.00359490447539604	3	8	65530	2769	BP	cellular response to fibroblast growth factor stimulus
GO:0044351	0.0124411055345536	3	12	65526	2769	BP	macropinocytosis
GO:0044387	0.0101136230735823	2	4	65534	2769	BP	negative regulation of protein kinase activity by regulation of protein phosphorylation
GO:0044539	0.0156717441652563	3	13	65525	2769	BP	long-chain fatty acid import
GO:0044565	0.00178447020131017	2	2	65536	2769	BP	dendritic cell proliferation
GO:0045047	0.0101136230735823	2	4	65534	2769	BP	protein targeting to ER
GO:0045053	0.000543871126363093	4	10	65528	2769	BP	protein retention in Golgi apparatus
GO:0045056	0.0238932684981188	2	6	65532	2769	BP	transcytosis
GO:0045070	0.00486286587932773	4	17	65521	2769	BP	positive regulation of viral genome replication
GO:0045071	6.99310713822343e-10	9	14	65524	2769	BP	negative regulation of viral genome replication
GO:0045087	1.82616195554359e-09	24	133	65405	2769	BP	innate immune response
GO:0045359	0.00520272612373565	2	3	65535	2769	BP	positive regulation of interferon-beta biosynthetic process
GO:0045445	0.000194088239769667	4	8	65530	2769	BP	myoblast differentiation
GO:0045453	0.00486286587932773	4	17	65521	2769	BP	bone resorption
GO:0045454	6.074348659705e-05	11	63	65475	2769	BP	cell redox homeostasis
GO:0045471	0.00488489854254844	6	38	65500	2769	BP	response to ethanol
GO:0045603	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of endothelial cell differentiation
GO:0045627	0.0422502975373067	1	1	65537	2769	BP	positive regulation of T-helper 1 cell differentiation
GO:0045669	0.0156717441652563	3	13	65525	2769	BP	positive regulation of osteoblast differentiation
GO:0045671	0.00722911083050201	3	10	65528	2769	BP	negative regulation of osteoclast differentiation
GO:0045682	0.0422502975373067	1	1	65537	2769	BP	regulation of epidermis development
GO:0045714	0.0101136230735823	2	4	65534	2769	BP	regulation of low-density lipoprotein particle receptor biosynthetic process
GO:0045715	0.0422502975373067	1	1	65537	2769	BP	negative regulation of low-density lipoprotein particle receptor biosynthetic process
GO:0045742	0.0101136230735823	2	4	65534	2769	BP	positive regulation of epidermal growth factor receptor signaling pathway
GO:0045743	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of fibroblast growth factor receptor signaling pathway
GO:0045747	0.0328737971274852	3	17	65521	2769	BP	positive regulation of Notch signaling pathway
GO:0045766	0.0126386086038859	4	22	65516	2769	BP	positive regulation of angiogenesis
GO:0045776	4.25680196408549e-07	6	9	65529	2769	BP	negative regulation of blood pressure
GO:0045820	0.000543871126363093	4	10	65528	2769	BP	negative regulation of glycolytic process
GO:0045824	0.00178447020131017	2	2	65536	2769	BP	negative regulation of innate immune response
GO:0045860	0.00486286587932773	4	17	65521	2769	BP	positive regulation of protein kinase activity
GO:0045901	0.0238932684981188	2	6	65532	2769	BP	positive regulation of translational elongation
GO:0045908	0.0422502975373067	1	1	65537	2769	BP	negative regulation of vasodilation
GO:0045909	0.0421653472316038	2	8	65530	2769	BP	positive regulation of vasodilation
GO:0045944	0.0162817560684678	20	280	65258	2769	BP	positive regulation of transcription from RNA polymerase II promoter
GO:0045964	1.34167046493174e-07	5	5	65533	2769	BP	positive regulation of dopamine metabolic process
GO:0045976	0.00070652847074938	3	5	65533	2769	BP	negative regulation of mitotic cell cycle, embryonic
GO:0046337	0.00178447020131017	2	2	65536	2769	BP	phosphatidylethanolamine metabolic process
GO:0046339	0.0238932684981188	2	6	65532	2769	BP	diacylglycerol metabolic process
GO:0046426	0.0238932684981188	2	6	65532	2769	BP	negative regulation of JAK-STAT cascade
GO:0046473	0.00178447020131017	2	2	65536	2769	BP	phosphatidic acid metabolic process
GO:0046487	0.0421653472316038	2	8	65530	2769	BP	glyoxylate metabolic process
GO:0046686	0.0124411055345536	3	12	65526	2769	BP	response to cadmium ion
GO:0046688	0.00122113814795696	5	20	65518	2769	BP	response to copper ion
GO:0046824	0.00178447020131017	2	2	65536	2769	BP	positive regulation of nucleocytoplasmic transport
GO:0046839	0.0101136230735823	2	4	65534	2769	BP	phospholipid dephosphorylation
GO:0048017	0.0238932684981188	2	6	65532	2769	BP	inositol lipid-mediated signaling
GO:0048096	0.000291829173888946	3	4	65534	2769	BP	chromatin-mediated maintenance of transcription
GO:0048145	7.5342240097431e-05	3	3	65535	2769	BP	regulation of fibroblast proliferation
GO:0048148	6.74940228574822e-06	5	8	65530	2769	BP	behavioral response to cocaine
GO:0048208	1.08452364603465e-05	8	27	65511	2769	BP	COPII vesicle coating
GO:0048211	0.00178447020131017	2	2	65536	2769	BP	Golgi vesicle docking
GO:0048280	0.00070652847074938	3	5	65533	2769	BP	vesicle fusion with Golgi apparatus
GO:0048469	0.00231959838703615	3	7	65531	2769	BP	cell maturation
GO:0048489	0.00359490447539604	3	8	65530	2769	BP	synaptic vesicle transport
GO:0048538	0.0193286016418829	3	14	65524	2769	BP	thymus development
GO:0048562	0.0422502975373067	1	1	65537	2769	BP	embryonic organ morphogenesis
GO:0048566	0.00231959838703615	3	7	65531	2769	BP	embryonic digestive tract development
GO:0048599	0.00070652847074938	3	5	65533	2769	BP	oocyte development
GO:0048617	0.00359490447539604	3	8	65530	2769	BP	embryonic foregut morphogenesis
GO:0048643	4.45355113233697e-05	4	6	65532	2769	BP	positive regulation of skeletal muscle tissue development
GO:0048660	1.53629759819905e-05	4	5	65533	2769	BP	regulation of smooth muscle cell proliferation
GO:0048661	4.37339814281461e-05	7	24	65514	2769	BP	positive regulation of smooth muscle cell proliferation
GO:0048701	0.0403452022723472	4	31	65507	2769	BP	embryonic cranial skeleton morphogenesis
GO:0048706	0.0238932684981188	2	6	65532	2769	BP	embryonic skeletal system development
GO:0048708	0.00136852143017539	3	6	65532	2769	BP	astrocyte differentiation
GO:0048715	0.00963025431674739	3	11	65527	2769	BP	negative regulation of oligodendrocyte differentiation
GO:0048858	0.0422502975373067	1	1	65537	2769	BP	cell projection morphogenesis
GO:0050702	0.0101136230735823	2	4	65534	2769	BP	interleukin-1 beta secretion
GO:0050727	0.0279306916131045	3	16	65522	2769	BP	regulation of inflammatory response
GO:0050748	0.0422502975373067	1	1	65537	2769	BP	negative regulation of lipoprotein metabolic process
GO:0050767	0.0156717441652563	3	13	65525	2769	BP	regulation of neurogenesis
GO:0050806	0.0101136230735823	2	4	65534	2769	BP	positive regulation of synaptic transmission
GO:0050807	0.00178447020131017	2	2	65536	2769	BP	regulation of synapse organization
GO:0050808	0.00359490447539604	3	8	65530	2769	BP	synapse organization
GO:0050826	0.00178447020131017	2	2	65536	2769	BP	response to freezing
GO:0050830	0.00359490447539604	3	8	65530	2769	BP	defense response to Gram-positive bacterium
GO:0050847	0.0124411055345536	3	12	65526	2769	BP	progesterone receptor signaling pathway
GO:0050890	0.00226326675095894	4	14	65524	2769	BP	cognition
GO:0051017	0.0197775668162143	4	25	65513	2769	BP	actin filament bundle assembly
GO:0051036	0.00178447020131017	2	2	65536	2769	BP	regulation of endosome size
GO:0051047	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of secretion
GO:0051056	0.0129462851076195	9	89	65449	2769	BP	regulation of small GTPase mediated signal transduction
GO:0051091	0.00274688692483122	6	34	65504	2769	BP	positive regulation of sequence-specific DNA binding transcription factor activity
GO:0051145	0.00070652847074938	3	5	65533	2769	BP	smooth muscle cell differentiation
GO:0051149	0.00963025431674739	3	11	65527	2769	BP	positive regulation of muscle cell differentiation
GO:0051156	3.17992883359265e-06	4	4	65534	2769	BP	glucose 6-phosphate metabolic process
GO:0051259	0.00740447149438057	4	19	65519	2769	BP	protein oligomerization
GO:0051270	0.00178447020131017	2	2	65536	2769	BP	regulation of cellular component movement
GO:0051291	0.00895030483098649	4	20	65518	2769	BP	protein heterooligomerization
GO:0051415	0.0421653472316038	2	8	65530	2769	BP	interphase microtubule nucleation by interphase microtubule organizing center
GO:0051497	0.0421653472316038	2	8	65530	2769	BP	negative regulation of stress fiber assembly
GO:0051571	0.0124411055345536	3	12	65526	2769	BP	positive regulation of histone H3-K4 methylation
GO:0051592	0.000541783824808432	5	17	65521	2769	BP	response to calcium ion
GO:0051607	0.00714715049827237	6	41	65497	2769	BP	defense response to virus
GO:0051648	0.0422502975373067	1	1	65537	2769	BP	vesicle localization
GO:0051683	0.0238932684981188	2	6	65532	2769	BP	establishment of Golgi localization
GO:0051684	0.00520272612373565	2	3	65535	2769	BP	maintenance of Golgi location
GO:0051790	0.0422502975373067	1	1	65537	2769	BP	short-chain fatty acid biosynthetic process
GO:0051792	0.0422502975373067	1	1	65537	2769	BP	medium-chain fatty acid biosynthetic process
GO:0051973	0.00226326675095894	4	14	65524	2769	BP	positive regulation of telomerase activity
GO:0055072	2.52612728188337e-14	15	27	65511	2769	BP	iron ion homeostasis
GO:0055091	0.0238932684981188	2	6	65532	2769	BP	phospholipid homeostasis
GO:0055098	0.0101136230735823	2	4	65534	2769	BP	response to low-density lipoprotein particle
GO:0055114	0.00426360022448462	6	37	65501	2769	BP	oxidation-reduction process
GO:0060019	0.00231959838703615	3	7	65531	2769	BP	radial glial cell differentiation
GO:0060066	7.5342240097431e-05	3	3	65535	2769	BP	oviduct development
GO:0060155	0.0101136230735823	2	4	65534	2769	BP	platelet dense granule organization
GO:0060252	0.0421653472316038	2	8	65530	2769	BP	positive regulation of glial cell proliferation
GO:0060259	0.00231959838703615	3	7	65531	2769	BP	regulation of feeding behavior
GO:0060318	0.0422502975373067	1	1	65537	2769	BP	definitive erythrocyte differentiation
GO:0060326	0.00198891285262536	6	32	65506	2769	BP	cell chemotaxis
GO:0060337	0.00070652847074938	3	5	65533	2769	BP	type I interferon signaling pathway
GO:0060347	0.0422502975373067	1	1	65537	2769	BP	heart trabecula formation
GO:0060397	0.0193286016418829	3	14	65524	2769	BP	JAK-STAT cascade involved in growth hormone signaling pathway
GO:0060440	0.000291829173888946	3	4	65534	2769	BP	trachea formation
GO:0060441	0.00359490447539604	3	8	65530	2769	BP	epithelial tube branching involved in lung morphogenesis
GO:0060479	7.5342240097431e-05	3	3	65535	2769	BP	lung cell differentiation
GO:0060484	7.5342240097431e-05	3	3	65535	2769	BP	lung-associated mesenchyme development
GO:0060492	7.5342240097431e-05	3	3	65535	2769	BP	lung induction
GO:0060689	0.0422502975373067	1	1	65537	2769	BP	cell differentiation involved in salivary gland development
GO:0060742	0.000291829173888946	3	4	65534	2769	BP	epithelial cell differentiation involved in prostate gland development
GO:0060769	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of epithelial cell proliferation involved in prostate gland development
GO:0060789	0.00136852143017539	3	6	65532	2769	BP	hair follicle placode formation
GO:0060916	7.5342240097431e-05	3	3	65535	2769	BP	mesenchymal cell proliferation involved in lung development
GO:0061025	0.0104271248615191	5	32	65506	2769	BP	membrane fusion
GO:0061034	0.016385019475471	2	5	65533	2769	BP	olfactory bulb mitral cell layer development
GO:0061077	0.0193286016418829	3	14	65524	2769	BP	chaperone-mediated protein folding
GO:0061154	0.00136852143017539	3	6	65532	2769	BP	endothelial tube morphogenesis
GO:0061179	0.0422502975373067	1	1	65537	2769	BP	negative regulation of insulin secretion involved in cellular response to glucose stimulus
GO:0061198	7.5342240097431e-05	3	3	65535	2769	BP	fungiform papilla formation
GO:0061324	7.5342240097431e-05	3	3	65535	2769	BP	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation
GO:0061430	0.00178447020131017	2	2	65536	2769	BP	bone trabecula morphogenesis
GO:0070102	0.00231959838703615	3	7	65531	2769	BP	interleukin-6-mediated signaling pathway
GO:0070307	0.0422502975373067	1	1	65537	2769	BP	lens fiber cell development
GO:0070427	0.0422502975373067	1	1	65537	2769	BP	nucleotide-binding oligomerization domain containing 1 signaling pathway
GO:0070431	0.0422502975373067	1	1	65537	2769	BP	nucleotide-binding oligomerization domain containing 2 signaling pathway
GO:0070474	1.34167046493174e-07	5	5	65533	2769	BP	positive regulation of uterine smooth muscle contraction
GO:0070527	0.000396197727124745	5	16	65522	2769	BP	platelet aggregation
GO:0070537	0.00178447020131017	2	2	65536	2769	BP	histone H2A K63-linked deubiquitination
GO:0070542	0.0325227365425519	2	7	65531	2769	BP	response to fatty acid
GO:0070555	0.0156717441652563	3	13	65525	2769	BP	response to interleukin-1
GO:0070602	7.5342240097431e-05	3	3	65535	2769	BP	regulation of centromeric sister chromatid cohesion
GO:0070671	0.0422502975373067	1	1	65537	2769	BP	response to interleukin-12
GO:0070673	0.0422502975373067	1	1	65537	2769	BP	response to interleukin-18
GO:0070981	0.0422502975373067	1	1	65537	2769	BP	L-asparagine biosynthetic process
GO:0071222	0.000386701132071193	7	33	65505	2769	BP	cellular response to lipopolysaccharide
GO:0071223	0.0422502975373067	1	1	65537	2769	BP	cellular response to lipoteichoic acid
GO:0071224	0.0422502975373067	1	1	65537	2769	BP	cellular response to peptidoglycan
GO:0071225	0.0422502975373067	1	1	65537	2769	BP	cellular response to muramyl dipeptide
GO:0071260	0.0234148383150279	3	15	65523	2769	BP	cellular response to mechanical stimulus
GO:0071281	0.0422502975373067	1	1	65537	2769	BP	cellular response to iron ion
GO:0071285	0.00722911083050201	3	10	65528	2769	BP	cellular response to lithium ion
GO:0071318	0.0422502975373067	1	1	65537	2769	BP	cellular response to ATP
GO:0071348	0.00178447020131017	2	2	65536	2769	BP	cellular response to interleukin-11
GO:0071354	0.00178447020131017	2	2	65536	2769	BP	cellular response to interleukin-6
GO:0071397	0.016385019475471	2	5	65533	2769	BP	cellular response to cholesterol
GO:0071569	0.00359490447539604	3	8	65530	2769	BP	protein ufmylation
GO:0071681	0.000291829173888946	3	4	65534	2769	BP	cellular response to indole-3-methanol
GO:0071872	0.00520272612373565	2	3	65535	2769	BP	cellular response to epinephrine stimulus
GO:0072033	7.5342240097431e-05	3	3	65535	2769	BP	renal vesicle formation
GO:0072053	7.5342240097431e-05	3	3	65535	2769	BP	renal inner medulla development
GO:0072054	7.5342240097431e-05	3	3	65535	2769	BP	renal outer medulla development
GO:0072079	7.5342240097431e-05	3	3	65535	2769	BP	nephron tubule formation
GO:0072136	0.00520272612373565	2	3	65535	2769	BP	metanephric mesenchymal cell proliferation involved in metanephros development
GO:0072162	0.00520272612373565	2	3	65535	2769	BP	metanephric mesenchymal cell differentiation
GO:0072182	7.5342240097431e-05	3	3	65535	2769	BP	regulation of nephron tubule epithelial cell differentiation
GO:0072308	0.00178447020131017	2	2	65536	2769	BP	negative regulation of metanephric nephron tubule epithelial cell differentiation
GO:0072384	0.0101136230735823	2	4	65534	2769	BP	organelle transport along microtubule
GO:0072583	0.0234148383150279	3	15	65523	2769	BP	clathrin-mediated endocytosis
GO:0072606	0.0422502975373067	1	1	65537	2769	BP	interleukin-8 secretion
GO:0072655	0.0422502975373067	1	1	65537	2769	BP	establishment of protein localization to mitochondrion
GO:0072656	0.0422502975373067	1	1	65537	2769	BP	maintenance of protein location in mitochondrion
GO:0072675	0.00178447020131017	2	2	65536	2769	BP	osteoclast fusion
GO:0086004	0.00178447020131017	2	2	65536	2769	BP	regulation of cardiac muscle cell contraction
GO:0090036	0.00520272612373565	2	3	65535	2769	BP	regulation of protein kinase C signaling
GO:0090051	0.000291829173888946	3	4	65534	2769	BP	negative regulation of cell migration involved in sprouting angiogenesis
GO:0090197	3.17992883359265e-06	4	4	65534	2769	BP	positive regulation of chemokine secretion
GO:0090218	0.0422502975373067	1	1	65537	2769	BP	positive regulation of lipid kinase activity
GO:0090222	0.0422502975373067	1	1	65537	2769	BP	centrosome-templated microtubule nucleation
GO:0090279	7.5342240097431e-05	3	3	65535	2769	BP	regulation of calcium ion import
GO:0090331	3.8180017774952e-08	6	7	65531	2769	BP	negative regulation of platelet aggregation
GO:0097009	0.0156717441652563	3	13	65525	2769	BP	energy homeostasis
GO:0097151	7.76708311300984e-07	5	6	65532	2769	BP	positive regulation of inhibitory postsynaptic potential
GO:1900042	0.0421653472316038	2	8	65530	2769	BP	positive regulation of interleukin-2 secretion
GO:1900235	0.0422502975373067	1	1	65537	2769	BP	negative regulation of Kit signaling pathway
GO:1900245	0.00178447020131017	2	2	65536	2769	BP	positive regulation of MDA-5 signaling pathway
GO:1900369	0.0422502975373067	1	1	65537	2769	BP	negative regulation of RNA interference
GO:2000008	0.00136852143017539	3	6	65532	2769	BP	regulation of protein localization to cell surface
GO:2000017	0.00070652847074938	3	5	65533	2769	BP	positive regulation of determination of dorsal identity
GO:2000060	0.0193286016418829	3	14	65524	2769	BP	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process
GO:2000144	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of DNA-templated transcription, initiation
GO:2000406	0.0422502975373067	1	1	65537	2769	BP	positive regulation of T cell migration
GO:2000639	0.0422502975373067	1	1	65537	2769	BP	negative regulation of SREBP signaling pathway
GO:2001137	0.0422502975373067	1	1	65537	2769	BP	positive regulation of endocytic recycling
GO:2001223	0.00963025431674739	3	11	65527	2769	BP	negative regulation of neuron migration
GO:2001234	0.000291829173888946	3	4	65534	2769	BP	negative regulation of apoptotic signaling pathway
GO:2001240	0.0101136230735823	2	4	65534	2769	BP	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
GO:2001247	7.5342240097431e-05	3	3	65535	2769	BP	positive regulation of phosphatidylcholine biosynthetic process
