pathway	Ontology	Description	pval	padj	ES	NES	nMoreExtreme	size
GO:0004586	MF	ornithine decarboxylase activity	0.153163855230855	0.771076616722837	0.858788791684539	1.27025349895259	7735	2
GO:0004134	MF	4-alpha-glucanotransferase activity	0.155005147699374	0.773268310518421	0.857886355578591	1.26891868574559	7828	2
GO:0004135	MF	amylo-alpha-1,6-glucosidase activity	0.155005147699374	0.773268310518421	0.857886355578591	1.26891868574559	7828	2
GO:0003993	MF	acid phosphatase activity	0.154391784592582	0.773268310518421	0.505792941030443	1.2945980297142	8749	19
GO:0004465	MF	lipoprotein lipase activity	0.15485407980941	0.773268310518421	-0.489426609417962	-1.29129334828784	6759	17
GO:0031624	MF	ubiquitin conjugating enzyme binding	0.155513556005285	0.774049373781963	0.418626608667255	1.2528223792025	9297	40
GO:0004045	MF	aminoacyl-tRNA hydrolase activity	0.162888202113635	0.777904441911162	-0.610542298918961	-1.3164716904682	7536	8
GO:0004675	MF	transmembrane receptor protein serine/threonine kinase activity	0.163992777921073	0.777904441911162	0.445711111052524	1.25830807360452	9536	30
GO:0004017	MF	adenylate kinase activity	0.165600710637353	0.777904441911162	-0.552613099179522	-1.30013503659931	7456	11
GO:0070324	MF	thyroid hormone binding	0.158053999531692	0.777904441911162	0.557402035997548	1.30530581950881	8774	13
GO:0004112	MF	cyclic-nucleotide phosphodiesterase activity	0.166429080541696	0.777904441911162	0.851626482588008	1.25965956913126	8405	2
GO:0019903	MF	protein phosphatase binding	0.163779814688966	0.777904441911162	0.408238856227139	1.23938529021593	9880	43
GO:0043014	MF	alpha-tubulin binding	0.166454150547859	0.777904441911162	-0.608005464945153	-1.31100168435094	7701	8
GO:0004175	MF	endopeptidase activity	0.164486654209453	0.777904441911162	0.441382092088723	1.2547369072211	9594	31
GO:0003678	MF	DNA helicase activity	0.166546527416894	0.777904441911162	0.416671364763462	1.2405146871193	9934	39
GO:0030375	MF	thyroid hormone receptor coactivator activity	0.158891322983141	0.777904441911162	0.71619249032361	1.31707308758732	8340	5
GO:0018024	MF	histone-lysine N-methyltransferase activity	0.166612996715399	0.777904441911162	0.381200207544106	1.21983617138047	10347	57
GO:0097110	MF	scaffold protein binding	0.163158396037718	0.777904441911162	0.713688599816448	1.31246845008301	8564	5
GO:0004613	MF	phosphoenolpyruvate carboxykinase (GTP) activity	0.167772470878088	0.777904441911162	-0.607230174476559	-1.3093299771562	7762	8
GO:0015385	MF	sodium:proton antiporter activity	0.160374765199065	0.777904441911162	-0.486371977018812	-1.28323406744249	7000	17
GO:0001758	MF	retinal dehydrogenase activity	0.161647383150244	0.777904441911162	-0.738196812073851	-1.31214208287794	7739	4
GO:0043548	MF	phosphatidylinositol 3-kinase binding	0.156924049743554	0.777904441911162	0.491884430650806	1.28759115060302	8933	21
GO:0008398	MF	sterol 14-demethylase activity	0.157559198542805	0.777904441911162	0.856414655800174	1.26674186204802	7957	2
GO:0005484	MF	SNAP receptor activity	0.159281790051992	0.777904441911162	-0.699802481944056	-1.32500613769216	7566	5
GO:0046935	MF	1-phosphatidylinositol-3-kinase regulator activity	0.166034063260341	0.777904441911162	0.793983303463008	1.28573993688424	8529	3
GO:0035243	MF	protein-arginine omega-N symmetric methyltransferase activity	0.159849466345857	0.777904441911162	-0.788697272246755	-1.30094361896358	7772	3
GO:0052597	MF	diamine oxidase activity	0.167202706653857	0.777904441911162	-0.734899496234226	-1.30628111625908	8005	4
GO:0052598	MF	histamine oxidase activity	0.167202706653857	0.777904441911162	-0.734899496234226	-1.30628111625908	8005	4
GO:0052599	MF	methylputrescine oxidase activity	0.167202706653857	0.777904441911162	-0.734899496234226	-1.30628111625908	8005	4
GO:0052600	MF	propane-1,3-diamine oxidase activity	0.167202706653857	0.777904441911162	-0.734899496234226	-1.30628111625908	8005	4
GO:0008521	MF	acetyl-CoA transporter activity	0.160959960515763	0.777904441911162	-0.788064161437416	-1.29989931274307	7826	3
GO:0034511	MF	U3 snoRNA binding	0.162044191971931	0.777904441911162	-0.737915603587999	-1.31164223584215	7758	4
GO:0004995	MF	tachykinin receptor activity	0.158116837663247	0.777904441911162	-0.920576969116591	-1.22736251492234	7905	1
GO:0052895	MF	N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity	0.167956640867183	0.777904441911162	-0.915898571542574	-1.22112502473424	8397	1
GO:0052894	MF	norspermine:oxygen oxidoreductase activity	0.167956640867183	0.777904441911162	-0.915898571542574	-1.22112502473424	8397	1
GO:0046592	MF	polyamine oxidase activity	0.167956640867183	0.777904441911162	-0.915898571542574	-1.22112502473424	8397	1
GO:0052901	MF	spermine:oxygen oxidoreductase (spermidine-forming) activity	0.167956640867183	0.777904441911162	-0.915898571542574	-1.22112502473424	8397	1
GO:0016934	MF	extracellular-glycine-gated chloride channel activity	0.158076838463231	0.777904441911162	0.920177958662517	1.22725778446043	7903	1
GO:0004056	MF	argininosuccinate lyase activity	0.167436651266975	0.777904441911162	0.915519511611204	1.22104473039475	8371	1
GO:0035254	MF	glutamate receptor binding	0.168682731688732	0.779626070830275	0.710276463917	1.30619355551895	8854	5
GO:0030619	MF	U1 snRNA binding	0.171301071421054	0.787079632397638	-0.692238523836573	-1.31068453813193	8137	5
GO:0035299	MF	inositol pentakisphosphate 2-kinase activity	0.171368701781122	0.787079632397638	0.708843621893065	1.3035585688443	8995	5
GO:0005459	MF	UDP-galactose transmembrane transporter activity	0.170990423081586	0.787079632397638	-0.842249643380849	-1.26011762614944	8462	2
GO:0016462	MF	pyrophosphatase activity	0.17342633975189	0.791572505091614	-0.731378123597187	-1.30002188951768	8303	4
GO:0004860	MF	protein kinase inhibitor activity	0.17285054063481	0.791572505091614	-0.583286656872364	-1.29910084871883	7928	9
GO:0047598	MF	7-dehydrocholesterol reductase activity	0.17312108972836	0.791572505091614	0.847743030345054	1.25391546901329	8743	2
GO:0034979	MF	NAD-dependent protein deacetylase activity	0.173995114368199	0.792524330455565	-0.548291225775731	-1.28996694785086	7834	11
GO:0015450	MF	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	0.17448333226694	0.793106055758817	-0.658160669572938	-1.30845906742834	8180	6
GO:0001190	MF	transcriptional activator activity, RNA polymerase II transcription factor binding	0.175366855447193	0.794596152442728	0.560848473635087	1.28772195179442	9691	12
GO:0004502	MF	kynurenine 3-monooxygenase activity	0.175533513675984	0.794596152442728	-0.628874116045164	-1.30542653824529	8175	7
GO:0000975	MF	regulatory region DNA binding	0.175972382048331	0.794947105762483	-0.470481891319252	-1.258679814739	7645	18
GO:0000982	MF	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	0.180837517281525	0.795497064110614	0.571449146330639	1.28431832055265	9940	11
GO:0004111	MF	creatine kinase activity	0.177921072065419	0.795497064110614	0.546927270838219	1.28077635776045	9877	13
GO:0005070	MF	SH3/SH2 adaptor activity	0.179341253468023	0.795497064110614	-0.420090610776909	-1.23131845733547	7562	26
GO:0030983	MF	mismatched DNA binding	0.179830110247605	0.795497064110614	-0.505429742515766	-1.26819211765839	7959	14
GO:0008046	MF	axon guidance receptor activity	0.18094403892944	0.795497064110614	0.78511860822377	1.27138485832316	9295	3
GO:0005005	MF	transmembrane-ephrin receptor activity	0.18094403892944	0.795497064110614	0.78511860822377	1.27138485832316	9295	3
GO:0046983	MF	protein dimerization activity	0.180930023001589	0.795497064110614	-0.419401825806531	-1.22929957468157	7629	26
GO:0033613	MF	activating transcription factor binding	0.179243273940513	0.795497064110614	0.507879875550149	1.26698865249697	10099	17
GO:0043142	MF	single-stranded DNA-dependent ATPase activity	0.178303061531195	0.795497064110614	-0.626993487244723	-1.30152270012881	8304	7
GO:0016230	MF	sphingomyelin phosphodiesterase activator activity	0.181049246063239	0.795497064110614	-0.727054375321488	-1.29233644306827	8668	4
GO:0047192	MF	1-alkylglycerophosphocholine O-acetyltransferase activity	0.178070800665241	0.795497064110614	0.845441758855627	1.2505116074471	8993	2
GO:0004081	MF	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	0.178647916919223	0.795497064110614	-0.838020090376769	-1.25378965161948	8841	2
GO:0004820	MF	glycine-tRNA ligase activity	0.178647916919223	0.795497064110614	-0.838020090376769	-1.25378965161948	8841	2
GO:0005325	MF	peroxisomal fatty-acyl-CoA transporter activity	0.181156376872463	0.795497064110614	0.908077966642726	1.21111980891081	9057	1
GO:0097027	MF	ubiquitin-protein transferase activator activity	0.183538272006694	0.801660392988098	-0.438587793812874	-1.23619587675152	7895	22
GO:0005176	MF	ErbB-2 class receptor binding	0.183653108211819	0.801660392988098	0.737684331111488	1.28288154239222	9571	4
GO:0052917	MF	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity	0.182976340473191	0.801660392988098	-0.908447051312744	-1.21119025891226	9148	1
GO:0003707	MF	steroid hormone receptor activity	0.18459781223916	0.802745286317153	0.319029110811948	1.15949449490135	12605	133
GO:0008271	MF	secondary active sulfate transmembrane transporter activity	0.184771870769456	0.802745286317153	0.584597962527658	1.2826742876653	10099	10
GO:0003896	MF	DNA primase activity	0.184996300073999	0.802745286317153	-0.907569228313782	-1.21001989827996	9249	1
GO:0008376	MF	acetylgalactosaminyltransferase activity	0.185829760914539	0.804774555141705	-0.651369044051078	-1.29495694794979	8712	6
GO:0003878	MF	ATP citrate synthase activity	0.186676113186483	0.806851569764759	-0.621884202948109	-1.29091676939949	8694	7
GO:0004449	MF	isocitrate dehydrogenase (NAD+) activity	0.188930396324445	0.807081992569984	-0.620691453262384	-1.28844084130274	8799	7
GO:0008017	MF	microtubule binding	0.187864903991473	0.807081992569984	0.363880756118531	1.190702883828	11808	65
GO:0042826	MF	histone deacetylase binding	0.188172300043027	0.807081992569984	-0.404182763836131	-1.21558121974501	7871	29
GO:0071208	MF	histone pre-mRNA DCP binding	0.188536229275415	0.807081992569984	-0.905753730747746	-1.2075993796995	9426	1
GO:0005391	MF	sodium:potassium-exchanging ATPase activity	0.18893055735161	0.807081992569984	0.600025260772476	1.28066289161565	10226	9
GO:0004526	MF	ribonuclease P activity	0.188602384456246	0.807081992569984	-0.649626149672614	-1.29149197950288	8842	6
GO:0015036	MF	disulfide oxidoreductase activity	0.190736185276294	0.813216293813659	-0.904566674646876	-1.20601673293536	9536	1
GO:0045499	MF	chemorepellent activity	0.191668727378999	0.814037066088412	-0.510751611281574	-1.25746568583499	8525	13
GO:0030215	MF	semaphorin receptor binding	0.191668727378999	0.814037066088412	-0.510751611281574	-1.25746568583499	8525	13
GO:0009881	MF	photoreceptor activity	0.192986325540362	0.816250450178427	-0.553992817128553	-1.26902283031569	8749	10
GO:0051430	MF	corticotropin-releasing hormone receptor 1 binding	0.193440389294404	0.816250450178427	0.778036016619411	1.25991563618379	9937	3
GO:0031852	MF	mu-type opioid receptor binding	0.193440389294404	0.816250450178427	0.778036016619411	1.25991563618379	9937	3
GO:0004850	MF	uridine phosphorylase activity	0.194044993383326	0.816250450178427	-0.553357475633237	-1.26756746331873	8797	10
GO:0043023	MF	ribosomal large subunit binding	0.193992464268424	0.816250450178427	-0.678097229704119	-1.28390940942938	9215	5
GO:0004402	MF	histone acetyltransferase activity	0.194687580588887	0.81739060552586	0.332604386076362	1.1641657833698	12833	101
GO:0005055	MF	laminin receptor activity	0.196872348163414	0.82277026897686	-0.828014803435514	-1.23882040998378	9743	2
GO:0004379	MF	glycylpeptide N-tetradecanoyltransferase activity	0.196557681233604	0.82277026897686	-0.645188348157878	-1.28266938967056	9215	6
GO:0043139	MF	5'-3' DNA helicase activity	0.197090878068548	0.82277026897686	-0.644861109029191	-1.28201882055432	9240	6
GO:0046972	MF	histone acetyltransferase activity (H4-K16 specific)	0.198242583232026	0.822879047268098	-0.644185285512651	-1.28067524679022	9294	6
GO:0043995	MF	histone acetyltransferase activity (H4-K5 specific)	0.198242583232026	0.822879047268098	-0.644185285512651	-1.28067524679022	9294	6
GO:0043996	MF	histone acetyltransferase activity (H4-K8 specific)	0.198242583232026	0.822879047268098	-0.644185285512651	-1.28067524679022	9294	6
GO:0003980	MF	UDP-glucose:glycoprotein glucosyltransferase activity	0.198613079136073	0.822879047268098	-0.61484208216117	-1.27629862703005	9250	7
GO:0004467	MF	long-chain fatty acid-CoA ligase activity	0.201298808599237	0.82705071769054	0.392435375578795	1.19714345723764	12181	44
GO:0004556	MF	alpha-amylase activity	0.201875561545373	0.82705071769054	0.634414716386345	1.27116257629327	10784	7
GO:0004038	MF	allantoinase activity	0.201233868154866	0.82705071769054	-0.567181501017199	-1.2632313128848	9230	9
GO:0050897	MF	cobalt ion binding	0.201233868154866	0.82705071769054	-0.567181501017199	-1.2632313128848	9230	9
GO:0005087	MF	Ran guanyl-nucleotide exchange factor activity	0.201752547861701	0.82705071769054	0.691055588175535	1.27084649659139	10590	5
GO:0035325	MF	Toll-like receptor binding	0.200195996080078	0.82705071769054	0.89865134466523	1.1985473547522	10009	1
GO:0004832	MF	valine-tRNA ligase activity	0.204640945251349	0.832181293073878	-0.641064932906247	-1.27447181676139	9594	6
GO:0031821	MF	G-protein coupled serotonin receptor binding	0.203690106372964	0.832181293073878	0.659780426188823	1.27160252364399	10818	6
GO:0048406	MF	nerve growth factor binding	0.204090593099411	0.832181293073878	0.574196933736829	1.25985324987451	11155	10
GO:0008176	MF	tRNA (guanine-N7-)-methyltransferase activity	0.204348001777993	0.832181293073878	-0.823944856205173	-1.23273122694552	10113	2
GO:0001849	MF	complement component C1q binding	0.205156180547137	0.832737264213471	-0.823675521461989	-1.23232826630328	10153	2
GO:0004618	MF	phosphoglycerate kinase activity	0.207195856082878	0.83946755687354	0.894830819567473	1.19345185216728	10359	1
GO:0046872	MF	metal ion binding	0.21032944158775	0.841851417129568	0.240976660307599	1.05891907606984	20410	2054
GO:0005344	MF	oxygen transporter activity	0.210394982352809	0.841851417129568	-0.500884695341135	-1.23317343115372	9358	13
GO:0043621	MF	protein self-association	0.209639943082548	0.841851417129568	0.530393849727265	1.24205893407201	11638	13
GO:0035175	MF	histone kinase activity (H3-S10 specific)	0.2087986061614	0.841851417129568	0.829231797460273	1.22653509496847	10545	2
GO:0016595	MF	glutamate binding	0.2102881157312	0.841851417129568	-0.820812592895548	-1.22804494392098	10407	2
GO:0004357	MF	glutamate-cysteine ligase activity	0.2102881157312	0.841851417129568	-0.820812592895548	-1.22804494392098	10407	2
GO:0016531	MF	copper chaperone activity	0.211590268780719	0.841851417129568	-0.759983123452382	-1.25358008676625	10288	3
GO:0004615	MF	phosphomannomutase activity	0.211610833487569	0.841851417129568	-0.759970174179149	-1.2535587271458	10289	3
GO:0016428	MF	tRNA (cytosine-5-)-methyltransferase activity	0.211535769284614	0.841851417129568	-0.893783417125529	-1.19163991653167	10576	1
GO:0016624	MF	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0.211255774884502	0.841851417129568	0.892785890990344	1.19072449438684	10562	1
GO:0030729	MF	acetoacetate-CoA ligase activity	0.212015759684806	0.841939839903563	0.892436756843029	1.19025884793652	10600	1
GO:0044548	MF	S100 protein binding	0.213731365505946	0.846748105864744	0.605472873233607	1.25487898838381	11483	8
GO:0035241	MF	protein-arginine omega-N monomethyltransferase activity	0.213996339482181	0.846748105864744	-0.758655242384983	-1.25138976804427	10405	3
GO:0015016	MF	[heparan sulfate]-glucosamine N-sulfotransferase activity	0.216285418431705	0.848350007962938	0.652977957183703	1.25849204565681	11487	6
GO:0015248	MF	sterol transporter activity	0.215387764977387	0.848350007962938	0.604567041564564	1.25300159770498	11572	8
GO:0004740	MF	pyruvate dehydrogenase (acetyl-transferring) kinase activity	0.216024732706428	0.848350007962938	-0.604309736199154	-1.25443542169532	10061	7
GO:0030621	MF	U4 snRNA binding	0.216329252030549	0.848350007962938	-0.817660378864206	-1.22332881195998	10706	2
GO:0004483	MF	mRNA (nucleoside-2'-O-)-methyltransferase activity	0.214948905109489	0.848350007962938	0.767587320102801	1.24299549902072	11042	3
GO:0050660	MF	flavin adenine dinucleotide binding	0.22150059311981	0.849262119467895	0.315123228581364	1.1333804232359	14937	123
GO:0004115	MF	3',5'-cyclic-AMP phosphodiesterase activity	0.220705325968484	0.849262119467895	0.583264453985012	1.24488949224475	11946	9
GO:0034186	MF	apolipoprotein A-I binding	0.217640967711569	0.849262119467895	0.652165238470517	1.25692568338585	11559	6
GO:0008484	MF	sulfuric ester hydrolase activity	0.219924710459482	0.849262119467895	0.525332464194798	1.2302063473148	12209	13
GO:0008353	MF	RNA polymerase II carboxy-terminal domain kinase activity	0.219697106772577	0.849262119467895	0.537507516566718	1.23413053770352	12141	12
GO:0015171	MF	amino acid transmembrane transporter activity	0.221980631888809	0.849262119467895	0.394168970442118	1.17962809131803	13271	40
GO:0017095	MF	heparan sulfate 6-O-sulfotransferase activity	0.218035639287214	0.849262119467895	0.889384326869364	1.18618776754231	10901	1
GO:0015179	MF	L-amino acid transmembrane transporter activity	0.221180813143467	0.849262119467895	0.536820041906092	1.23255207889796	12223	12
GO:0033823	MF	procollagen glucosyltransferase activity	0.218735625287494	0.849262119467895	-0.890222248822919	-1.18689197623924	10936	1
GO:0032549	MF	ribonucleoside binding	0.221462100322058	0.849262119467895	-0.663062128406688	-1.25544194608947	10520	5
GO:0071566	MF	UFM1 activating enzyme activity	0.222026912353012	0.849262119467895	-0.814597943080591	-1.21874700021306	10988	2
GO:0004745	MF	retinol dehydrogenase activity	0.22235226400614	0.849262119467895	0.71641478377974	1.24589240146005	11588	4
GO:0031697	MF	beta-1 adrenergic receptor binding	0.221015579688406	0.849262119467895	0.887838161359828	1.18412561897661	11050	1
GO:0050699	MF	WW domain binding	0.221015579688406	0.849262119467895	0.887838161359828	1.18412561897661	11050	1
GO:0016149	MF	translation release factor activity, codon specific	0.21927561448771	0.849262119467895	-0.889913015721012	-1.1864796901074	10963	1
GO:0008170	MF	N-methyltransferase activity	0.223966994337677	0.85099721509998	-0.661604644034659	-1.25268234493293	10639	5
GO:0047298	MF	(S)-3-amino-2-methylpropionate transaminase activity	0.223659396132965	0.85099721509998	0.678574278759826	1.24789345400664	11740	5
GO:0032145	MF	succinate-semialdehyde dehydrogenase binding	0.223659396132965	0.85099721509998	0.678574278759826	1.24789345400664	11740	5
GO:0070410	MF	co-SMAD binding	0.225038372985418	0.852124648137556	0.714758840839942	1.24301260783678	11728	4
GO:0008013	MF	beta-catenin binding	0.224661940396482	0.852124648137556	0.379104010545845	1.17120152407573	13689	47
GO:0016705	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.228286968357625	0.862940430217825	0.328978397403475	1.13941378925172	14926	94
GO:0004896	MF	cytokine receptor activity	0.229997598418651	0.867915465730759	0.578115858671382	1.23390059662121	12449	9
GO:0004822	MF	isoleucine-tRNA ligase activity	0.230631488713211	0.868700574706455	0.67470002876964	1.24076873479274	12106	5
GO:0008386	MF	cholesterol monooxygenase (side-chain-cleaving) activity	0.230995380092398	0.868700574706455	-0.883917883648552	-1.17848665897084	11549	1
GO:0003705	MF	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	0.231428873910435	0.868845601711531	0.469679207060776	1.20216342841766	13115	19
GO:0051787	MF	misfolded protein binding	0.232452492162007	0.869720208769412	-0.62577047816924	-1.24406561215638	10898	6
GO:0003983	MF	UTP:glucose-1-phosphate uridylyltransferase activity	0.232370167059281	0.869720208769412	-0.570916428446211	-1.23102906547743	10751	8
GO:0000339	MF	RNA cap binding	0.235711228155069	0.870261664534151	0.593981810822243	1.23106306960083	12664	8
GO:0016941	MF	natriuretic peptide receptor activity	0.236063329670924	0.870261664534151	0.517295957584586	1.21138671952485	13105	13
GO:0001102	MF	RNA polymerase II activating transcription factor binding	0.233139931740614	0.870261664534151	0.41167627479075	1.17865528177128	13661	32
GO:0004944	MF	C5a anaphylatoxin receptor activity	0.236121010532985	0.870261664534151	0.815026883597514	1.20552429264873	11925	2
GO:0004479	MF	methionyl-tRNA formyltransferase activity	0.237789705307751	0.870261664534151	-0.74615446002833	-1.23076992617185	11562	3
GO:0004623	MF	phospholipase A2 activity	0.237028301886792	0.870261664534151	0.615735093442676	1.23373463363691	12662	7
GO:0005381	MF	iron ion transmembrane transporter activity	0.23780578838484	0.870261664534151	-0.622676895144798	-1.23791540150675	11149	6
GO:0016427	MF	tRNA (cytosine) methyltransferase activity	0.233755324893502	0.870261664534151	-0.882591173888756	-1.17671781846974	11687	1
GO:0019107	MF	myristoyltransferase activity	0.235655286894262	0.870261664534151	-0.881793152980608	-1.17565385425855	11782	1
GO:0004948	MF	calcitonin receptor activity	0.237506929595312	0.870261664534151	0.814116777405064	1.20417813444712	11995	2
GO:0004362	MF	glutathione-disulfide reductase activity	0.236885644768856	0.870261664534151	0.756508987889791	1.22505575885463	12169	3
GO:0030160	MF	GKAP/Homer scaffold activity	0.234855302893942	0.870261664534151	0.880985156811109	1.17498564436606	11742	1
GO:0070976	MF	TIR domain binding	0.238135237295254	0.870261664534151	-0.88050634426622	-1.17393821196801	11906	1
GO:0003865	MF	3-oxo-5-alpha-steroid 4-dehydrogenase activity	0.234815303693926	0.870261664534151	-0.882152262389275	-1.17613263815359	11740	1
GO:0001618	MF	virus receptor activity	0.239743358033617	0.870691853551932	-0.476515082158224	-1.19564129354645	10611	14
GO:0034046	MF	poly(G) binding	0.238827962195045	0.870691853551932	-0.653834643469933	-1.23797062454929	11345	5
GO:0043495	MF	protein anchor	0.239836028751123	0.870691853551932	0.614370288181325	1.23100000386344	12812	7
GO:0033829	MF	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	0.239467015126317	0.870691853551932	0.812945818081037	1.20244614260829	12094	2
GO:0030374	MF	ligand-dependent nuclear receptor transcription coactivator activity	0.240692002078688	0.87092500752157	0.390798551068623	1.16348610272457	14357	39
GO:0008296	MF	3'-5'-exodeoxyribonuclease activity	0.240412979351032	0.87092500752157	-0.805001645934542	-1.20438966177482	11898	2
GO:0008378	MF	galactosyltransferase activity	0.244149598522908	0.876230206770632	-0.590016205086375	-1.22476469052069	11371	7
GO:0019788	MF	NEDD8 transferase activity	0.243745039889729	0.876230206770632	-0.693448743857359	-1.23260255835819	11670	4
GO:0000293	MF	ferric-chelate reductase activity	0.243092862624712	0.876230206770632	0.705753675567999	1.22735203348764	12669	4
GO:0008131	MF	primary amine oxidase activity	0.243867649283569	0.876230206770632	-0.565260650781462	-1.21883388883462	11283	8
GO:0008812	MF	choline dehydrogenase activity	0.243169398907104	0.876230206770632	0.81105668997576	1.19965189143858	12281	2
GO:0050656	MF	3'-phosphoadenosine 5'-phosphosulfate binding	0.245715085698286	0.880412359179526	0.875817971430852	1.16809407690134	12285	1
GO:0004677	MF	DNA-dependent protein kinase activity	0.247157652474108	0.884141195842338	-0.439574443162591	-1.17599314424719	10738	18
GO:0017124	MF	SH3 domain binding	0.248147192846703	0.88623997445251	0.412535086382685	1.16464727256776	14430	30
GO:0035173	MF	histone kinase activity	0.250686131386861	0.888520640758526	0.74955034043067	1.21378724614678	12878	3
GO:0015175	MF	neutral amino acid transmembrane transporter activity	0.249966663491761	0.888520640758526	0.66469785525825	1.2223748061671	13121	5
GO:0004149	MF	dihydrolipoyllysine-residue succinyltransferase activity	0.25080514450502	0.888520640758526	-0.647719564263198	-1.22639233254483	11914	5
GO:0017075	MF	syntaxin-1 binding	0.249459854014599	0.888520640758526	0.750213580667033	1.2148612667917	12815	3
GO:0004098	MF	cerebroside-sulfatase activity	0.250494990100198	0.888520640758526	-0.874102226478334	-1.16539989917322	12524	1
GO:0005003	MF	ephrin receptor activity	0.25203803068813	0.891452841662195	0.633686201432492	1.22131081941088	13386	6
GO:0004435	MF	phosphatidylinositol phospholipase C activity	0.252674937639491	0.892271047844108	0.370956221047998	1.14602979491362	15396	47
GO:0086039	MF	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential	0.254495494403362	0.895824140299834	-0.798188474468064	-1.19419624997304	12595	2
GO:0031775	MF	lutropin-choriogonadotropic hormone receptor binding	0.254495494403362	0.895824140299834	-0.798188474468064	-1.19419624997304	12595	2
GO:0004329	MF	formate-tetrahydrofolate ligase activity	0.254961235527588	0.896029901215164	-0.737157106734923	-1.21592893487328	12397	3
GO:0003964	MF	RNA-directed DNA polymerase activity	0.256235561298406	0.899072144906689	0.272626463850511	1.08489705444656	19631	306
GO:0045735	MF	nutrient reservoir activity	0.257344508160565	0.900092079416919	-0.521839970394208	-1.19537079854926	11667	10
GO:0015081	MF	sodium ion transmembrane transporter activity	0.257202788574249	0.900092079416919	-0.736019392294954	-1.21405229298169	12506	3
GO:0070733	MF	protein adenylyltransferase activity	0.258354412157855	0.902190010709969	-0.735345874674248	-1.21294133636785	12562	3
GO:0009931	MF	calcium-dependent protein serine/threonine kinase activity	0.259752171308775	0.902970605976399	0.60448413866506	1.21119134721641	13876	7
GO:0001076	MF	transcription factor activity, RNA polymerase II transcription factor binding	0.259606514167373	0.902970605976399	0.629665071132619	1.21356084800486	13788	6
GO:0000234	MF	phosphoethanolamine N-methyltransferase activity	0.259809269810482	0.902970605976399	-0.795564059938037	-1.19026977635135	12858	2
GO:0004421	MF	hydroxymethylglutaryl-CoA synthase activity	0.260414191811198	0.90364546054359	0.802807066545632	1.18744969093407	13152	2
GO:0004614	MF	phosphoglucomutase activity	0.261799735333039	0.904174910098409	-0.519886282104388	-1.19089551481552	11869	10
GO:0005021	MF	vascular endothelial growth factor-activated receptor activity	0.260979577082957	0.904174910098409	-0.467397489714152	-1.17276401131126	11551	14
GO:0016717	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0.261415963161934	0.904174910098409	0.696011275895414	1.21040936005477	13624	4
GO:0045028	MF	G-protein coupled purinergic nucleotide receptor activity	0.262234755304894	0.904257776913427	0.867199345622855	1.15659926167062	13111	1
GO:0015272	MF	ATP-activated inward rectifier potassium channel activity	0.263063730026529	0.905696723096029	-0.732880751199232	-1.20887515436415	12791	3
GO:0052629	MF	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	0.264666960741068	0.908451813926836	-0.518540030933054	-1.18781167795169	11999	10
GO:0016641	MF	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	0.264689823966864	0.908451813926836	0.62708699180182	1.20859208559077	14058	6
GO:0019899	MF	enzyme binding	0.269757814742631	0.911340747402172	0.31487779741821	1.1058012235589	17854	103
GO:0047726	MF	iron-cytochrome-c reductase activity	0.26827463450731	0.911340747402172	0.864506025057857	1.15300713191101	13413	1
GO:0008941	MF	nitric oxide dioxygenase activity	0.26827463450731	0.911340747402172	0.864506025057857	1.15300713191101	13413	1
GO:0035925	MF	mRNA 3'-UTR AU-rich region binding	0.269489012905476	0.911340747402172	-0.53249312108669	-1.18597306725641	12361	9
GO:0042043	MF	neurexin family protein binding	0.270088257866462	0.911340747402172	0.692018117413797	1.20346499497087	14076	4
GO:0032947	MF	protein complex scaffold	0.267406103912263	0.911340747402172	0.475794718573826	1.17023787610149	15043	16
GO:0070491	MF	repressing transcription factor binding	0.269071555292726	0.911340747402172	-0.455473381964224	-1.16271831150421	11829	15
GO:0050692	MF	DBD domain binding	0.268699236271063	0.911340747402172	-0.790996239288956	-1.18343570837847	13298	2
GO:0050693	MF	LBD domain binding	0.268699236271063	0.911340747402172	-0.790996239288956	-1.18343570837847	13298	2
GO:0042936	MF	dipeptide transporter activity	0.26937461250775	0.911340747402172	0.863747905195116	1.15199601390461	13468	1
GO:0004631	MF	phosphomevalonate kinase activity	0.269343470341332	0.911340747402172	0.798008917972608	1.1803526432404	13603	2
GO:0005245	MF	voltage-gated calcium channel activity	0.270663852647736	0.911884342764195	0.691573173983381	1.20269120909767	14106	4
